,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsu_fac,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu
0,8232.955164194193,18517.137185270865,393.3367553148667,711.6007881457275,3103.434984976132,18.916263654462714,25.81370311032889,26.268632646077585,444.6475653148928,18.000636363845107,13.787228839311789,180.3290684051144,34.78306951726418,345.07218798615224,0.2989344753448242,22.80894585830768,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18517.137185270865,0.33,0.33,-0.002,372.67796302504445
1,5034.954097888602,6761.363486496598,592.3657440796029,238.26425393048166,3472.558854980353,20.855949400136925,12.525010004998151,28.45314752498147,208.0259783179142,25.092543234788526,12.12544667716551,410.5224898451393,30.676400443352545,395.5603191240021,0.5896087629098753,28.346234891474968,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6761.363486496598,0.33,0.33,-0.002,427.2051446539223
2,14287.036964573104,12122.176548419584,437.1558809473295,1123.5427183995762,3071.567807436235,29.620828365242442,17.01760504220877,23.139488095501697,383.9622401885061,26.256876777942743,19.106227298202295,331.91385851967135,35.1300418416861,374.0095782954968,0.6489770251946226,-14.942269297456711,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12122.176548419584,0.33,0.33,-0.002,403.9303445591366
3,9627.539892940784,10094.27759455633,402.177691492921,952.1881143714149,4547.126219438653,24.788986542313804,29.66429183080941,16.454492783799655,373.0159186749561,11.567340475523919,26.310902824294367,328.33162401805794,28.283207268178025,390.68399048794925,0.1579849982446189,44.82279302781323,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10094.27759455633,0.33,0.33,-0.002,421.9387097269852
4,7011.6199092036795,14549.209286785283,949.2051208034597,352.41657747077926,2155.943263233153,12.33071746239061,21.008335458554892,20.956844199530057,391.6133356616169,28.610129249521236,12.331609968530826,370.62138494413955,25.09922507381724,378.66196978987716,0.694193885260587,44.73302437886102,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14549.209286785283,0.33,0.33,-0.002,408.95492737306733
5,13876.349766362315,18310.749884571178,494.31318634042856,569.5031907005863,4607.095499800658,25.322546066832174,15.369013579445996,20.733033660822596,157.78670888065676,28.895203958454083,20.452005083615376,255.6927427971039,31.933719151224125,336.9672545013067,0.3179065094313329,-32.006454912510414,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18310.749884571178,0.33,0.33,-0.002,363.9246348614112
6,16098.279442772682,12384.717725500552,1152.6993433005277,697.8228781294955,3408.921889098222,28.12856554571679,18.6355378427017,18.419859642025205,416.06476237694466,26.962505037999588,17.000145524895576,178.06541203547442,46.56105001721544,311.4001036226014,0.38530981634635003,13.4470522459843,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12384.717725500552,0.33,0.33,-0.002,336.31211191240953
7,14201.64347959863,10618.469237349678,405.2268008833936,936.2355595271673,2361.219119138176,22.855837068231747,18.269645005876196,20.26657722828414,109.64667271853119,18.565933353500036,11.272704124303175,129.97189123864757,48.790180951581924,364.0792852462004,0.6183171833045382,-24.924836785224837,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10618.469237349678,0.33,0.33,-0.002,393.20562806589646
8,8488.734779016164,19314.278688467664,993.8867737774389,288.5927855970706,2334.846601125355,15.120431920431788,15.48469826507732,13.445992475469097,474.439624962228,26.61919846267947,10.380139763742127,267.78990499085035,33.12971242971238,418.69528501503993,0.6120744653283902,5.678670855956545,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19314.278688467664,0.33,0.33,-0.002,452.19090781624317
9,10243.727862486357,17375.172418419705,579.1400770313253,843.382912344585,2567.8750170950225,22.166819735175856,16.555071765820028,10.265921627023646,461.5177447965603,22.56187992955417,20.437811018039064,264.02075630983586,39.677107731375315,367.12779012379747,0.483055867463478,24.231564181550095,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17375.172418419705,0.33,0.33,-0.002,396.4980133337013
10,13319.994108535255,15746.713407572663,988.2592429661685,608.332602098796,3925.5713751149297,18.05160622184638,10.595770354722468,19.88734283420764,148.26971459320487,23.856981213235137,27.55313336886817,404.9616456915878,36.2331875377486,327.76183737240746,0.7611707694337063,-33.769093122619,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15746.713407572663,0.33,0.33,-0.002,353.98278436220005
11,4455.007778050402,15212.895798338017,367.1429060726414,252.53106526063524,4455.159848139721,28.102681931674592,26.275880430794757,19.426606242332447,306.2764467109183,18.756143070133586,26.75804348270108,333.80823318104945,26.2575891648266,351.96406131815434,0.8342078270048002,-28.54239725652107,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15212.895798338017,0.33,0.33,-0.002,380.1211862236067
12,12645.175468167827,11788.736663731412,319.9071829099549,465.4713226126374,4128.062112999013,28.938240301871627,24.854753871380762,10.500101440899696,176.1174755529915,16.075641325397186,21.053080997575893,254.36177939411104,26.334766580685045,317.48324503728526,0.5192169966900569,48.95852083941198,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11788.736663731412,0.33,0.33,-0.002,342.8819046402681
13,12616.88881969899,12133.751508960084,510.3329851424936,618.7194655490702,2141.2993490521567,15.974620058513494,23.963109966775633,23.208605569596763,358.15314020965894,30.049573743752074,17.7084615974884,288.40869948896744,29.872738724789357,431.55735757526696,0.6099830789358363,-8.598029976030352,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12133.751508960084,0.33,0.33,-0.002,466.08194618128834
14,12656.62092602912,6758.249943152371,797.2851886715843,983.8904579290777,2011.6528697512617,19.407439315680445,11.030989929663289,24.58179351476183,207.54779884353775,25.5418373259886,11.77426802622775,364.70476853306013,28.374769729872472,307.47614913706605,0.43314007034511365,-1.7903718769666717,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6758.249943152371,0.33,0.33,-0.002,332.07424106803137
15,8546.688482865295,16460.057282730486,468.22481054361975,1119.5172221655873,3195.3212592431355,17.346199050134057,26.69200794355271,12.569398321874388,439.3476182442912,18.22328572891901,20.77452569412835,191.09682575520011,29.917216204593572,406.37934009527027,0.5592681340608686,-49.34073679177774,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16460.057282730486,0.33,0.33,-0.002,438.8896873028919
16,12240.42569341233,17207.752494764896,768.4192942880701,487.91248260528556,4113.689999905989,28.700923937880336,27.186667987224165,28.11949173811218,481.50618419731666,22.934435821057935,13.943151061549186,334.14919897713054,30.07122444142586,343.63664379729494,0.41109255545760726,38.8433323551806,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17207.752494764896,0.33,0.33,-0.002,371.12757530107854
17,10337.42558416948,7462.089618898305,750.9962009148896,601.5353171945374,4306.968388653362,23.59678391962579,22.11366439789196,23.55671141222776,193.28697614831478,19.83263137175161,9.915597399252235,295.85134638875434,40.45389127556722,355.28234688619926,0.8230999349353266,-3.7406396944540994,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7462.089618898305,0.33,0.33,-0.002,383.7049346370952
18,13948.316637414848,14867.90741581425,803.7531203523135,1166.4043668689799,3077.6469747385086,17.729544715380126,12.73385093867308,18.223681302257674,330.5872662232666,21.465408659161785,28.187107247060915,469.37864771387615,39.631843150032545,304.9098182800382,0.8301363375130936,26.083147206266506,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14867.90741581425,0.33,0.33,-0.002,329.3026037424413
19,13697.978011716606,20102.0949834673,669.5658362552576,498.08499509071623,3904.5815477518327,26.322897044623048,27.01988033309577,22.232835572506975,453.5268276347746,27.29453562060052,23.470800663944004,179.5416369101756,38.60412386808323,428.9249307713764,0.5631590406723704,-37.813983801910666,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,20102.0949834673,0.33,0.33,-0.002,463.23892523308655
20,15483.103383434544,11367.855728884118,1026.3883556979183,679.2967096451281,4290.030304363002,29.78792510769625,22.61675541569524,10.596599543311273,439.0063345129452,22.995073541390642,11.09580626683472,163.87018662646048,37.76789358058597,348.1221354990559,0.7530133935758441,-34.24621336979871,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11367.855728884118,0.33,0.33,-0.002,375.9719063389804
21,4312.854762729272,7479.919418628814,925.8094404864732,241.07885209868505,3879.4480490359706,19.111329291872494,23.756346195191448,15.0272986412079,484.03255948730776,28.29679033441783,19.134943756852824,386.58695437150106,30.772990257671594,305.8489535989398,0.34808340346237265,0.6340156947407435,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7479.919418628814,0.33,0.33,-0.002,330.316869886855
22,11398.93819533065,16647.760364228936,950.6162247734243,331.548223736172,5035.406353011868,28.08536782403864,19.763306687145246,16.53575986218934,256.67081286797065,16.675329416402,27.43587830915737,221.8465055623718,49.58126294337316,340.0863878587986,0.2597661047309003,-7.142033331679991,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16647.760364228936,0.33,0.33,-0.002,367.29329888750254
23,8623.879040846241,10657.101607663546,503.68969749485575,490.14323955642385,2945.0530599638105,10.946685281572597,14.639215148778028,10.407715577142993,172.62831657667226,14.150587861525874,22.70545681805889,389.61241908522675,44.5553909909108,385.2371828525177,0.22700355001286596,5.137351685578369,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10657.101607663546,0.33,0.33,-0.002,416.05615748071915
24,8743.301600206196,15970.053834566412,397.9473390492241,781.4161174214098,4144.942299056643,12.996693818522582,27.425801660016663,23.793566777119057,232.12334012807534,24.215835543102656,22.35300410160874,475.7588030697885,26.534838843347547,439.4919136042146,0.6446108206788841,26.803144375985244,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15970.053834566412,0.33,0.33,-0.002,474.65126669255176
25,8203.4117689348,12490.829126643872,332.63050610047605,672.323534103656,4105.138659980091,19.555358990279444,29.56385033758622,13.417259301712264,459.8730407123816,29.788282326110497,25.802539363158747,226.82034772238757,44.90529242584308,354.8482634004376,0.11325516954161563,22.23708948689386,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12490.829126643872,0.33,0.33,-0.002,383.2361244724726
26,13733.970061658556,10374.403567468382,399.69419303659066,938.4984075474568,2337.8872767621706,22.49618490247966,18.25588351765421,20.34947471730708,119.1910448977256,19.103982104160856,11.325781048624975,127.56231265164851,48.92998866399503,365.60709798650305,0.6058449844374547,-28.7813666807342,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10374.403567468382,0.33,0.33,-0.002,394.85566582542333
27,12681.013858644556,17906.484223889558,756.9915619888255,245.31732499316394,3678.5894089450862,29.364897466810437,29.863432255822794,29.729579106550965,215.145839192454,26.877988774400674,17.891076888118338,442.565674623514,34.21623096024174,394.6919819767015,0.26636163474337377,11.304642881933376,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17906.484223889558,0.33,0.33,-0.002,426.2673405348377
